tbCustomer,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
CustomerID,FirstName,LastName,ShipMode,InputDate,InputBy,UpdateDate,UpdateBy,,,,,,,,,
JF-15355,Jay,Fein,Same Day,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JF-15415,Jennifer,Ferguson,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Same Day,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JF-15490,Jeremy,Farry,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Same Day,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JF-15565,Jill,Fjeld,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JG-15115,Jack,Garza,Same Day,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JG-15160,James,Galang,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Same Day,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JG-15310,Jason,Gross,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Same Day,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JG-15805,John,Grady,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JH-15430,Jennifer,Halladay,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JH-15820,John,Huston,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JH-15910,Jonathan,Howell,Same Day,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JH-15985,Joseph,Holt,First Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,,,Dimas,23/04/2025,Aura,,,,,,,,,
JH-16180,Justin,Hirsh,Second Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
JJ-15445,Jennifer,Jackson,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JJ-15760,Joel,Jenkins,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JK-15205,Jamie,Kunitz,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JK-15325,Jason,Klamczynski,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JK-15370,Jay,Kimmel,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Same Day,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JK-15625,Jim,Karlsson,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JK-15640,Jim,Kriz,Same Day,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JK-15730,Joe,Kamberova,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Same Day,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JK-16090,Juliana,Krohn,Standard Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
JK-16120,Julie,Kriz,Same Day,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
JL-15130,Jack,Lebron,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JL-15175,James,Lanier,Same Day,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JL-15235,Janet,Lee,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JL-15505,Jeremy,Lonsdale,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JL-15835,John,Lee,Same Day,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JL-15850,John,Lucas,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JM-15250,Janet,Martin,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JM-15265,Janet,Molinari,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JM-15535,Jessica,Myrick,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JM-15580,Jill,Matthias,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JM-15655,Jim,Mitchum,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Same Day,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JM-15865,John,Murray,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JM-16195,Justin,MacKendrick,First Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
JO-15145,Jack,O'Briant,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Same Day,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JO-15280,Jas,O'Carroll,Same Day,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JO-15550,Jesus,Ocampo,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JP-15460,Jennifer,Patt,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JP-15520,Jeremy,Pistek,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JP-16135,Julie,Prescott,Same Day,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
JR-15670,Jim,Radford,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JR-15700,Jocasta,Rupert,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JR-16210,Justin,Ritter,First Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
JS-15595,Jill,Stevenson,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JS-15685,Jim,Sink,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JS-15880,John,Stevenson,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JS-15940,Joni,Sundaresam,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JS-16030,Joy,Smith,First Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
JW-15220,Jane,Waco,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JW-15955,Joni,Wasserman,First Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Second Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
,,,Standard Class,01/04/2025,Dimas,23/04/2025,Aura,,,,,,,,,
JW-16075,Julia,West,Standard Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
KA-16525,Kelly,Andreada,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KB-16240,Karen,Bern,Second Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
KB-16315,Karl,Braun,Second Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,,,,(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KB-16405,Katrina,Bavinger,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KB-16585,Ken,Black,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KB-16600,Ken,Brennan,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KC-16255,Karen,Carlisle,First Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
KC-16540,Kelly,Collister,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KC-16675,Kimberly,Carter,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KD-16270,Karen,Daniels,First Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
KD-16345,Katherine,Ducich,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KD-16495,Keith,Dawkins,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KD-16615,Ken,Dana,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KE-16420,Katrina,Edelman,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KF-16285,Karen,Ferguson,First Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
KH-16330,Katharine,Harms,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KH-16360,Katherine,Hughes,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KH-16510,Keith,Herrera,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KH-16630,Ken,Heidel,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KH-16690,Kristen,Hastings,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KL-16555,Kelly,Lampkin,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KL-16645,Ken,Lonsdale,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KM-16225,Kalyca,Meade,Second Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
KM-16375,Katherine,Murray,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KM-16660,Khloe,Miller,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KM-16720,Kunst,Miller,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KN-16390,Katherine,Nockton,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KN-16450,Kean,Nguyen,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KN-16705,Kristina,Nunn,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KS-16300,Karen,Seio,Second Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),23/04/2025,(blank),,,,,,,,,
KT-16465,Kean,Takahito,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KT-16480,Kean,Thornton,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KW-16435,Katrina,Willman,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
KW-16570,Kelly,Williams,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LA-16780,Laura,Armstrong,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LB-16735,Larry,Blacks,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LB-16795,Laurel,Beltran,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LC-16870,Lena,Cacioppo,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LC-16885,Lena,Creighton,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LC-16930,Linda,Cazamias,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LC-16960,Lindsay,Castell,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LC-17050,Liz,Carlisle,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LC-17140,Logan,Currie,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LD-16855,Lela,Donovan,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LD-17005,Lisa,DeCherney,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LE-16810,Laurel,Elliston,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LF-17185,Luke,Foster,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LH-16750,Larry,Hughes,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LH-16900,Lena,Hernandez,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LH-17020,Lisa,Hazard,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LH-17155,Logan,Haushalter,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LL-16840,Lauren,Leatherbury,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LM-17065,Liz,MacKendrick,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LO-17170,Lori,Olson,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LP-17080,Liz,Pelletier,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LP-17095,Liz,Preis,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LR-16915,Lena,Radford,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LR-17035,Lisa,Ryan,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LS-16945,Linda,Southworth,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LS-16975,Lindsay,Shagiari,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LS-17200,Luke,Schmidt,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LS-17230,Lycoris,Saunders,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LS-17245,Lynn,Smith,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LT-16765,Larry,Tron,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LT-17110,Liz,Thompson,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LW-16825,Laurel,Workman,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LW-16990,Lindsay,Williams,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LW-17125,Liz,Willingham,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
LW-17215,Luke,Weiss,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MA-17560,Matt,Abelman,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
